Evid,EqLon,EqLat,EqDep,CatMag,Namps
60310612,-110.966,44.632,11.17,1.58,7
60310662,-111.161,44.772,8.66,0.93,3
60310792,-111.0,44.8,11.58,1.08,4
60311082,-111.102,44.787,15.22,1.48,5
60311107,-111.15,44.78,9.28,2.11,5
60311207,-111.154,44.778,9.67,1.63,4
60311317,-110.438,44.611,7.24,1.47,2
60311422,-110.836,44.788,6.96,1.37,2
60312922,-110.685,44.605,8.62,1.86,2
60312957,-111.007,44.465,10.19,3.09,5
60313052,-110.958,44.56,15.33,1.52,4
60313137,-110.995,44.748,9.77,1.61,6
60313387,-110.379,44.625,5.84,1.51,3
60313472,-111.122,44.752,12.39,0.98,3
60313502,-111.117,44.754,11.55,1.25,4
60313507,-111.12,44.749,10.67,0.56,3
60313517,-111.113,44.757,11.87,1.05,4
60313532,-111.115,44.755,11.54,1.1,4
60313537,-111.119,44.753,11.88,1.46,3
60313547,-111.116,44.757,13.72,1.67,4
60313552,-111.119,44.747,10.65,0.94,3
60313902,-110.918,44.584,11.22,1.27,4
60313942,-110.908,44.582,10.87,0.87,2
60314002,-111.126,44.749,12.44,1.47,5
60314007,-110.962,44.56,15.09,1.36,2
60314107,-110.623,44.488,7.43,1.64,4
60314622,-111.106,44.755,12.36,1.38,4
60314697,-111.019,44.79,10.68,1.34,4
60314952,-110.052,44.674,15.34,2.06,7
60315087,-110.973,44.564,16.06,1.49,3
60315147,-110.082,44.693,8.01,3.32,12
60315232,-110.076,44.695,6.87,2.06,6
60315647,-110.412,44.62,6.74,1.79,5
60316077,-111.038,44.786,9.84,1.07,3
60316082,-110.892,44.591,12.3,1.41,3
60316087,-110.9,44.595,12.96,1.01,3
60316182,-110.736,44.568,9.86,2.83,12
60316187,-110.735,44.557,6.83,0.81,3
60316212,-110.221,44.163,5.48,2.3,8
60316217,-110.223,44.166,6.6,2.03,2
60316317,-110.831,44.782,6.29,1.06,3
60316327,-110.835,44.783,6.8,0.82,2
60316412,-110.508,44.714,3.76,1.1,2
60316817,-110.966,44.762,12.42,1.53,5
60317102,-111.172,44.768,12.56,0.67,2
60317147,-110.451,44.66,6.4,1.47,3
60317492,-110.94,44.798,8.69,1.16,4
60317587,-111.204,44.766,13.82,1.0,3
60317592,-111.199,44.77,13.74,0.76,4
60317627,-110.386,44.592,6.38,1.64,3
60317932,-110.565,44.81,9.41,1.67,2
60317972,-110.965,44.761,11.3,1.49,4
60317977,-110.964,44.762,11.04,1.84,5
60317987,-110.8,44.736,10.14,0.59,2
60318007,-110.8,44.746,11.03,1.24,5
60318032,-110.802,44.74,6.97,0.56,3
60318037,-110.803,44.741,10.43,1.9,5
60318052,-110.797,44.738,9.28,1.33,4
60318057,-110.805,44.737,6.03,0.95,3
60318062,-110.802,44.741,6.8,1.46,4
60318102,-110.798,44.741,6.16,1.55,5
60318122,-110.805,44.737,8.2,1.75,6
60318132,-110.803,44.738,6.86,1.72,7
60318137,-110.801,44.739,6.32,1.57,6
60318157,-110.803,44.737,7.13,1.09,3
60318357,-111.165,44.778,10.79,0.9,4
60318467,-111.022,44.451,17.02,1.61,7
60318532,-111.011,44.447,10.35,2.01,2
60318717,-111.117,44.765,12.66,1.13,4
60318752,-110.801,44.743,8.11,0.9,3
60318812,-111.051,44.791,9.71,1.21,5
60318837,-111.113,44.767,12.09,0.82,4
60319312,-111.094,44.797,11.93,2.43,9
60319392,-111.091,44.789,10.35,1.84,6
60319417,-111.087,44.792,10.58,1.93,5
60320672,-111.004,44.529,14.82,1.03,4
60320862,-110.784,44.775,6.72,1.58,4
60321542,-110.851,44.818,6.54,1.5,7
60321657,-110.81,44.785,6.61,1.21,4
60321662,-110.807,44.785,6.94,1.16,4
60321837,-111.2,44.764,15.04,0.43,4
60322852,-110.612,44.295,4.99,2.59,7
60322857,-110.615,44.297,5.77,2.28,4
60322872,-110.612,44.329,7.13,1.73,5
60322877,-110.616,44.293,4.75,2.12,2
60322897,-111.004,44.77,9.95,0.86,3
60323087,-110.896,44.588,12.13,0.8,6
60323127,-110.743,44.587,9.09,1.27,5
60323137,-110.746,44.59,8.89,1.41,5
60323142,-110.748,44.599,10.6,1.2,3
60323457,-110.43,44.652,6.73,1.49,2
60323492,-110.611,44.395,3.81,2.1,3
60323577,-110.571,44.48,9.67,1.64,3
60323972,-111.396,44.802,9.6,2.77,11
60324012,-111.087,44.792,6.26,0.82,5
60324252,-110.783,44.752,7.71,1.09,4
60324307,-110.416,44.703,8.58,1.3,3
60324437,-110.323,44.734,7.31,1.47,4
60324522,-111.094,44.795,11.21,1.2,5
60324607,-110.725,44.635,11.89,1.4,3
60324867,-110.791,44.772,8.86,1.0,4
60324997,-111.339,44.827,12.5,0.89,3
60325122,-111.053,44.78,9.98,0.9,4
60325292,-110.808,44.781,6.72,0.72,2
60325297,-110.915,44.774,10.9,1.32,3
60325302,-110.91,44.779,9.6,1.03,3
60325307,-110.92,44.769,10.06,1.04,4
60325327,-110.919,44.766,9.71,1.89,4
60325362,-110.953,44.456,6.45,1.04,2
60325427,-111.074,44.771,11.02,1.21,5
60325677,-110.376,44.61,6.42,1.93,8
60325682,-110.377,44.615,6.86,2.46,10
60325687,-110.381,44.61,6.36,1.95,6
60325697,-110.383,44.613,6.31,1.74,6
60325717,-110.375,44.611,6.8,1.62,3
60325872,-110.591,44.448,5.74,2.35,4
60325892,-110.862,44.756,6.93,1.85,4
60325897,-110.86,44.755,5.01,1.81,6
60325952,-110.861,44.752,6.81,1.71,7
60325957,-110.856,44.765,6.86,0.71,2
60325972,-110.86,44.752,6.61,1.92,4
60325992,-110.856,44.752,6.29,0.75,2
60326042,-111.062,44.774,10.74,0.92,4
60326207,-110.793,44.772,6.23,0.82,3
60326212,-110.796,44.771,7.39,1.3,4
60326217,-110.797,44.769,6.75,1.05,4
60326232,-110.79,44.771,6.81,0.88,4
60326237,-110.978,44.755,10.73,0.76,5
60326527,-110.454,44.606,7.53,1.38,5
60326537,-111.088,44.797,8.8,1.41,7
60326837,-111.083,44.802,8.07,1.5,4
60327402,-110.525,44.327,7.94,1.68,4
60327427,-111.096,44.381,15.88,1.28,4
60327582,-111.108,44.743,12.86,1.52,4
60327587,-111.104,44.743,15.59,1.95,4
60327727,-111.004,44.712,13.54,1.64,2
60327767,-111.005,44.714,13.16,1.63,2
60328012,-110.531,44.342,7.04,1.57,2
60328357,-110.829,44.785,7.9,1.37,4
60328527,-111.085,44.786,9.82,1.59,3
60328622,-111.08,44.625,8.85,1.23,3
60328637,-110.822,44.776,6.81,1.24,4
60329012,-110.419,44.64,6.54,1.37,2
60329027,-110.673,44.654,9.58,1.64,4
60329072,-110.674,44.645,6.96,1.97,4
60329082,-110.646,44.647,7.58,1.76,4
60329167,-110.681,44.658,6.96,1.32,2
60329812,-110.366,44.55,3.74,1.73,4
60330182,-110.677,44.645,7.67,2.14,2
60330217,-110.325,44.595,6.83,2.13,2
60330577,-110.823,44.783,6.82,1.55,2
60331292,-110.894,44.813,11.43,1.92,3
60331297,-110.904,44.8,11.58,2.42,3
60331752,-110.804,44.782,9.13,1.57,4
60332102,-110.757,44.587,9.55,1.4,4
60332107,-110.757,44.589,8.71,1.43,4
60332117,-110.76,44.575,8.6,1.43,3
60332172,-110.958,44.782,6.8,1.67,6
60332187,-110.759,44.57,9.78,0.59,2
60332197,-110.757,44.577,9.94,2.89,10
60332202,-110.757,44.577,10.64,1.43,4
60332207,-110.754,44.574,9.49,2.1,9
60332217,-110.763,44.578,9.8,0.61,2
60332222,-110.758,44.568,8.06,0.98,2
60332232,-110.758,44.569,6.89,0.7,2
60332242,-110.751,44.571,7.88,0.76,2
60332247,-110.754,44.576,9.66,1.25,2
60332257,-110.756,44.568,7.71,0.75,2
60332262,-110.76,44.572,8.68,0.71,2
60332277,-110.76,44.572,9.6,1.11,3
60332282,-110.761,44.575,9.98,2.43,9
60332287,-110.758,44.572,9.67,1.41,3
60332292,-110.761,44.574,9.68,1.2,3
60332297,-110.76,44.575,10.42,1.07,2
60332302,-111.151,44.77,14.21,1.49,3
60332342,-110.761,44.575,9.29,0.93,2
60332352,-110.756,44.573,9.52,0.78,2
60332382,-110.76,44.577,8.01,0.73,2
60332407,-110.756,44.571,8.99,1.71,5
60332442,-110.763,44.576,9.76,1.38,3
60332527,-110.756,44.569,9.25,1.69,3
60332532,-110.76,44.568,8.46,1.08,2
60332537,-110.752,44.578,8.14,0.78,2
60332652,-110.763,44.583,8.02,0.57,2
60332657,-110.758,44.582,10.07,1.65,4
60333712,-110.603,44.401,5.47,1.55,3
60334397,-110.693,44.638,7.06,1.97,9
60334402,-110.695,44.637,6.99,1.53,4
60334607,-111.037,44.711,13.13,1.67,5
60334612,-111.037,44.714,12.75,1.17,3
60334807,-111.211,44.779,9.02,1.73,3
60334812,-111.205,44.783,9.03,1.55,4
60335002,-110.217,44.529,8.84,1.67,7
60335137,-111.2,44.791,10.01,1.57,4
60335142,-111.199,44.793,10.03,1.8,4
60335232,-111.2,44.789,10.19,2.35,6
60335352,-111.201,44.792,10.32,2.12,4
60335487,-110.325,44.013,10.87,2.01,4
60335597,-110.379,44.128,9.39,3.51,9
60335692,-110.623,44.564,6.91,1.2,3
60335702,-110.383,44.104,6.86,1.8,3
60336212,-110.736,44.66,10.43,1.09,2
60336477,-111.005,44.785,10.5,1.52,5
60336562,-111.018,44.7,14.86,1.62,5
60336587,-110.628,44.567,8.74,2.15,8
60336877,-111.221,44.67,9.37,1.21,3
60337407,-111.488,44.818,13.77,1.91,6
60337577,-111.479,44.86,12.86,1.72,5
60338012,-110.533,44.331,6.03,1.64,2
60338027,-110.536,44.327,5.85,2.22,8
60338032,-110.525,44.332,3.44,2.61,3
60338042,-110.538,44.323,5.58,1.86,5
60338052,-110.539,44.327,5.44,1.52,4
60338057,-110.539,44.315,4.12,2.44,5
60338087,-110.54,44.338,6.12,1.51,3
60338092,-110.534,44.337,5.55,1.25,4
60338097,-110.528,44.347,5.84,1.47,3
60338117,-110.533,44.33,4.04,2.71,4
60338142,-110.535,44.332,6.18,1.48,4
60338162,-110.538,44.334,6.33,1.52,4
60338167,-110.53,44.336,6.14,1.08,4
60338182,-110.533,44.35,6.51,1.13,4
60338187,-110.531,44.332,6.24,1.42,4
60338192,-110.537,44.33,6.38,1.64,4
60338197,-110.535,44.328,6.37,1.35,4
60338252,-110.53,44.344,7.19,2.29,11
60338262,-110.531,44.334,3.72,2.09,5
60338267,-110.537,44.334,5.72,1.55,4
60338272,-110.533,44.343,5.81,1.57,4
60338287,-110.538,44.331,5.29,1.32,3
60338397,-111.241,44.738,13.8,1.37,2
60338787,-111.171,44.745,14.31,0.58,4
60338877,-110.954,44.744,7.27,1.11,6
60339517,-110.754,44.582,9.11,1.29,3
60339627,-110.454,44.673,6.78,1.59,4
60339712,-111.107,44.503,17.68,2.38,9
60340922,-110.974,44.442,9.62,0.94,2
60341357,-111.088,44.651,7.77,0.58,3
60341387,-110.605,44.456,5.47,1.47,5
60342042,-110.603,44.175,12.34,1.48,5
60342272,-110.053,44.675,12.28,1.3,5
60342307,-110.38,44.591,6.39,1.81,4
60342477,-110.454,44.548,5.27,1.47,3
60342482,-110.455,44.553,5.43,2.01,9
60342522,-110.772,44.482,6.91,1.28,3
60342527,-110.458,44.687,6.19,1.37,4
60342582,-110.391,44.64,10.15,1.49,2
60342717,-111.166,44.559,12.36,1.23,7
60342797,-110.314,44.613,6.57,1.58,7
60343237,-110.727,44.593,10.01,0.81,5
60343242,-111.002,44.782,10.24,0.81,4
60343272,-111.009,44.782,12.36,0.92,4
60343292,-111.01,44.781,9.19,0.75,3
60343312,-111.009,44.788,13.76,0.79,3
60343477,-110.374,44.587,3.87,1.48,3
60343627,-110.796,44.739,6.32,0.96,4
60343827,-110.531,44.334,6.33,1.26,4
60343967,-110.531,44.332,6.48,1.82,6
60344277,-111.027,44.634,12.6,0.91,3
60344282,-111.027,44.633,13.82,1.07,3
60344292,-111.027,44.633,13.47,1.72,8
60344302,-111.031,44.633,13.69,1.92,8
60344322,-110.798,44.732,8.36,1.54,5
60344422,-111.026,44.63,13.07,1.46,6
60344427,-111.025,44.627,13.37,1.25,4
60344437,-111.031,44.63,13.89,1.27,6
60344487,-111.027,44.628,13.43,2.05,9
60344542,-111.066,44.779,10.49,1.47,5
60344552,-110.899,44.817,7.14,1.43,5
60344612,-110.439,44.634,8.33,2.11,8
60344732,-110.922,44.765,8.31,1.13,3
60344757,-110.921,44.767,7.67,1.07,4
60344772,-111.032,44.629,13.55,1.31,6
60344787,-111.031,44.628,13.49,1.16,4
60344797,-111.025,44.629,13.49,1.12,6
60344902,-111.021,44.633,14.54,1.14,4
60345027,-110.834,44.311,9.1,1.45,4
60345032,-110.834,44.32,7.02,2.54,9
60345037,-110.837,44.317,8.49,1.7,4
60345042,-110.832,44.319,7.09,2.09,6
60345167,-111.024,44.625,13.2,1.63,8
60345177,-111.024,44.818,9.83,1.12,4
60345412,-111.104,44.782,10.72,0.69,2
60345572,-110.49,44.794,10.29,2.93,11
60345582,-111.132,44.724,10.29,1.13,5
60345622,-111.129,44.725,10.64,0.41,2
60345942,-110.374,44.561,5.89,2.08,7
60345952,-110.371,44.559,5.39,2.04,6
60346437,-111.022,44.816,9.82,1.35,5
60346812,-110.412,44.694,9.49,1.37,2
60346932,-110.8,44.775,6.61,0.83,3
60346937,-110.796,44.769,8.91,2.4,11
60346947,-110.799,44.764,7.0,2.05,8
60346952,-110.796,44.763,6.77,2.59,12
60346962,-110.796,44.766,6.47,1.74,7
60346977,-110.806,44.767,6.63,0.78,3
60346982,-110.796,44.768,6.18,1.0,3
60346992,-110.803,44.766,6.64,1.47,5
60347007,-110.79,44.765,5.61,1.04,3
60347017,-110.805,44.773,6.72,0.94,3
60347022,-110.801,44.768,6.29,0.88,3
60347047,-110.796,44.766,5.6,1.01,3
60347062,-110.794,44.767,5.61,0.89,3
60347067,-110.791,44.765,6.57,1.64,4
60347072,-110.805,44.767,7.31,0.88,3
60347102,-110.79,44.766,6.8,0.86,3
60347122,-110.798,44.764,5.96,0.68,3
60347127,-110.793,44.764,6.52,2.23,12
60347142,-110.794,44.766,5.3,0.64,3
60347152,-110.793,44.766,5.44,0.68,2
60347172,-110.795,44.767,6.82,1.44,5
60347192,-110.779,44.761,5.04,1.71,5
60347217,-110.798,44.767,6.65,2.08,5
60347222,-110.794,44.774,6.84,1.01,3
60347227,-111.052,44.792,8.99,1.15,5
60347232,-110.802,44.766,6.37,1.76,9
60347237,-110.799,44.765,3.73,0.69,3
60347247,-110.801,44.77,6.41,0.85,3
60347262,-110.794,44.765,6.39,1.14,3
60347297,-110.803,44.763,6.47,1.81,8
60347302,-110.8,44.764,8.14,2.51,11
60347317,-110.805,44.765,6.82,1.95,9
60347382,-110.806,44.772,6.82,0.84,3
60347422,-110.803,44.764,7.05,1.97,10
60347457,-110.795,44.762,3.57,1.29,4
60347587,-111.1,44.787,12.45,1.01,4
60347692,-111.086,44.726,13.26,0.87,4
60348087,-110.795,44.771,6.7,1.46,5
60348342,-111.04,44.795,9.79,1.08,5
60348522,-110.972,44.791,10.02,1.26,4
60348537,-110.97,44.791,10.08,1.13,5
60348907,-110.774,44.746,10.41,1.01,2
60349162,-111.216,44.773,13.66,0.82,2
60349187,-111.209,44.768,12.1,0.85,4
60349537,-111.409,44.81,14.01,3.1,10
60349552,-110.786,44.767,6.81,0.99,3
60349692,-110.966,44.784,10.08,1.13,4
60350117,-110.783,44.748,6.42,0.46,2
60350412,-110.362,44.102,7.69,1.68,3
60350577,-110.738,44.639,10.04,1.48,3
60350887,-110.597,44.453,5.75,1.76,5
60351257,-110.995,44.779,6.42,1.07,3
60351372,-110.687,44.842,7.82,2.8,4
60351402,-110.83,44.71,7.1,1.36,5
60351412,-110.829,44.712,6.67,0.66,3
60352262,-110.615,44.429,5.74,2.07,7
60352277,-110.613,44.428,5.31,1.31,3
60352492,-110.749,44.648,9.57,1.11,3
60352557,-110.542,44.494,5.6,1.5,4
60352662,-110.795,44.767,6.71,1.35,5
60353012,-111.116,44.715,11.63,0.82,3
60353057,-110.68,44.608,8.18,1.42,5
60353062,-110.685,44.608,7.0,1.27,2
60353257,-111.136,44.732,8.93,0.75,2
60353702,-110.596,44.585,3.41,0.9,2
60353767,-110.602,44.588,5.95,3.44,15
60353777,-110.603,44.586,3.7,1.15,4
60353782,-110.594,44.582,3.36,1.23,3
60353847,-111.14,44.398,18.98,3.46,14
60355292,-111.069,44.723,12.85,0.88,2
60355402,-110.604,44.586,6.26,2.72,12
60355477,-110.659,44.351,6.27,2.11,8
60355482,-110.656,44.348,7.37,1.66,3
60355522,-110.47,44.659,6.72,1.74,3
60355527,-110.466,44.663,7.15,1.72,3
60355532,-110.47,44.662,7.38,1.97,7
60355567,-110.469,44.663,6.96,2.21,9
60355572,-110.474,44.659,6.04,1.61,3
60355687,-110.45,44.661,8.39,1.65,4
60355712,-111.085,44.75,12.46,0.84,2
60355762,-111.141,44.396,18.95,2.14,6
60356002,-110.795,44.804,10.24,1.68,6
60356262,-110.668,44.728,3.88,2.11,2
60356312,-110.47,44.674,6.0,1.45,3
60356562,-109.994,44.675,15.84,2.76,10
60356812,-111.112,44.733,14.02,0.97,3
60357217,-111.079,44.742,12.69,1.39,2
60357222,-111.084,44.743,13.73,2.08,3
60357287,-110.963,44.772,9.69,1.37,3
60357372,-110.793,44.802,7.79,1.17,4
60357597,-110.887,44.773,7.45,0.69,3
60357697,-110.703,44.593,11.2,0.9,3
60358092,-110.359,44.634,6.64,1.59,4
60358182,-111.46,44.806,14.87,1.18,3
60358842,-110.986,44.792,9.57,1.23,3
60359102,-110.684,44.794,5.78,1.68,2
60359117,-110.694,44.771,7.04,1.68,2
60359182,-110.443,44.667,7.58,1.66,2
60359482,-110.363,44.57,5.5,1.87,6
60359487,-110.365,44.566,4.88,1.91,6
60359502,-110.362,44.575,6.15,2.35,9
60359597,-110.701,44.571,10.95,1.12,2
60359667,-110.764,44.239,5.52,1.79,6
60359677,-110.767,44.235,6.47,2.0,5
60359682,-110.766,44.233,6.84,2.19,9
60359692,-110.763,44.239,5.31,2.13,7
60359742,-110.767,44.248,3.55,1.45,5
60359762,-110.773,44.249,4.9,2.27,11
60359827,-111.163,44.524,17.36,1.02,3
60359972,-111.075,44.739,11.92,0.63,2
60360272,-110.787,44.741,6.66,0.61,2
60360327,-110.782,44.739,8.22,1.42,4
60360332,-110.718,44.606,7.75,0.66,2
60360377,-110.78,44.749,10.21,0.57,2
60360427,-110.785,44.742,6.29,0.91,2
60360457,-110.786,44.74,6.55,0.84,2
60360467,-110.781,44.741,6.72,0.92,2
60360492,-110.778,44.744,9.71,0.93,2
60360522,-110.787,44.739,6.74,1.99,6
60360537,-110.785,44.74,6.77,1.28,3
60360542,-110.783,44.736,5.67,0.99,2
60360547,-110.778,44.737,9.98,1.33,4
60360552,-110.783,44.739,7.44,1.61,4
60360572,-110.784,44.742,6.81,0.65,2
60360577,-110.786,44.739,6.1,1.01,2
60360587,-110.785,44.742,6.81,0.73,2
60360647,-110.785,44.742,5.96,0.73,2
60360817,-110.786,44.737,7.87,2.06,7
60360827,-110.784,44.738,6.83,1.75,4
60360832,-110.784,44.739,6.68,1.37,3
60360837,-110.82,44.71,8.66,0.9,2
60361072,-110.962,44.798,10.38,0.87,3
60361112,-111.09,44.623,13.67,0.7,3
60361122,-111.164,44.736,15.53,0.91,4
60361167,-110.788,44.737,7.31,1.66,5
60361212,-110.914,44.657,12.66,1.65,7
60361257,-111.132,44.732,14.27,1.68,6
60361612,-111.157,44.721,14.72,1.63,6
60361627,-110.651,44.746,6.08,1.65,2
60361717,-110.916,44.654,12.18,1.49,6
60361842,-110.621,44.59,4.86,1.31,2
60362017,-110.733,44.575,7.41,1.57,6
60362027,-110.731,44.573,7.86,1.2,4
60362047,-110.732,44.571,6.15,1.23,2
60362192,-110.889,44.763,5.94,1.56,4
60362437,-110.914,44.658,11.02,1.13,3
60362637,-110.919,44.654,12.18,1.12,3
60362917,-110.917,44.657,12.17,1.7,7
60363322,-111.22,44.777,15.58,0.79,3
60363327,-111.207,44.764,12.7,0.51,3
60365592,-110.863,44.749,7.9,0.57,3
60367727,-110.902,44.791,6.79,0.76,5
60369207,-110.962,44.597,10.98,1.74,3
60369512,-110.97,44.691,7.78,0.96,3
60369627,-110.977,44.693,8.63,1.43,3
60371092,-110.972,44.691,8.0,1.52,4
60371112,-110.975,44.693,10.96,2.1,6
60371122,-110.974,44.69,8.78,2.13,6
60371202,-110.975,44.693,7.22,1.43,4
60371207,-110.978,44.69,9.08,1.9,5
60371327,-111.135,44.782,11.71,1.33,5
60371482,-110.417,44.658,7.41,1.81,5
60371567,-110.975,44.588,16.74,2.9,12
60371572,-110.966,44.59,15.52,0.79,2
60371717,-111.136,44.745,11.33,3.06,12
60371727,-110.066,44.764,17.2,2.18,5
60373092,-111.213,44.772,13.95,1.05,4
60373632,-110.99,44.741,7.87,1.54,4
60374547,-111.0,44.784,10.76,1.0,5
60376027,-111.126,44.778,9.89,0.88,4
60376377,-110.967,44.693,6.47,1.24,4
60376982,-110.939,44.761,6.92,1.04,4
60377517,-110.525,44.361,6.73,1.54,6
60378217,-111.129,44.779,10.39,0.64,4
60378267,-111.133,44.775,9.88,0.67,4
60379077,-110.585,44.466,4.66,1.16,3
60380702,-110.649,44.749,6.0,1.55,4
60380807,-110.465,44.659,5.56,1.62,2
60381162,-111.126,44.781,11.07,0.96,4
60381677,-111.479,44.84,15.77,1.87,7
60381732,-110.74,44.603,8.69,1.17,4
60381737,-110.743,44.605,7.97,0.65,3
60381742,-110.735,44.618,8.62,0.6,2
60381747,-110.736,44.605,9.3,0.57,2
60381752,-110.738,44.601,8.82,0.86,4
60381757,-110.737,44.607,6.74,0.58,3
60382137,-111.133,44.545,16.3,0.89,3
60382307,-111.022,44.526,17.71,0.92,3
60382712,-111.174,44.761,11.39,0.65,3
60382827,-110.986,44.699,8.6,1.5,4
60382832,-110.984,44.696,8.18,1.19,4
60383022,-110.853,44.431,5.96,1.53,4
60383622,-110.802,44.737,5.9,0.54,3
60383627,-110.801,44.744,9.84,0.98,3
60383657,-110.803,44.736,8.25,1.08,3
60383662,-110.804,44.738,7.14,0.76,3
60383937,-110.805,44.742,6.66,0.54,3
60384087,-111.026,44.525,18.05,1.14,3
60384307,-111.026,44.526,18.34,1.15,4
60384512,-111.027,44.529,18.49,1.52,4
60384777,-110.968,44.791,10.16,1.68,6
60384827,-111.001,44.801,10.79,0.9,3
60384842,-110.969,44.796,9.94,1.22,4
60384857,-111.007,44.8,9.8,1.39,5
60384862,-110.998,44.8,9.97,0.97,5
60384877,-111.001,44.8,9.79,0.78,3
60384882,-110.996,44.795,11.04,1.98,5
60384902,-111.005,44.797,10.26,0.76,5
60384907,-110.996,44.803,10.69,1.06,4
60384937,-111.001,44.799,10.02,1.74,5
60384962,-111.001,44.804,9.89,0.75,4
60384992,-111.0,44.8,8.55,1.22,5
60385002,-111.001,44.794,9.45,1.11,5
60385017,-111.0,44.797,9.31,1.59,5
60385027,-111.0,44.797,9.03,0.78,5
60385042,-110.999,44.794,10.68,1.83,5
60385052,-111.002,44.8,9.53,1.32,5
60385097,-110.999,44.799,10.42,1.67,5
60385112,-110.999,44.799,9.07,0.56,3
60385127,-111.001,44.799,9.93,1.08,5
60385132,-111.001,44.799,9.48,1.18,5
60385137,-110.999,44.795,9.57,1.53,5
60385147,-110.999,44.8,9.2,1.07,4
60385242,-111.001,44.798,9.75,0.91,5
60385282,-110.673,44.63,6.99,1.68,4
60385297,-110.998,44.796,9.16,1.2,5
60385757,-111.153,44.743,7.87,1.77,5
60385912,-111.124,44.784,10.89,1.4,2
60386147,-110.598,44.497,5.98,1.75,6
60386627,-110.995,44.796,8.42,0.82,4
60386882,-111.083,44.745,11.93,0.63,2
60387102,-110.79,44.256,5.62,1.67,6
60387282,-111.102,44.745,15.06,0.83,4
60387352,-111.079,44.741,12.45,0.89,5
60387697,-111.295,44.808,14.94,0.88,4
60388597,-111.034,44.791,9.91,1.23,5
60388687,-110.719,44.574,8.87,0.66,2
60389267,-111.027,44.786,7.3,0.8,4
60389302,-110.801,44.708,5.8,1.49,5
60389417,-110.807,44.709,6.93,1.47,3
60389832,-110.806,44.735,7.65,2.13,2
60389852,-110.803,44.731,9.28,2.11,2
60389857,-110.804,44.738,6.54,1.33,3
60389867,-110.798,44.734,11.16,1.31,4
60389872,-110.802,44.729,9.68,1.4,5
60389882,-110.804,44.73,7.2,1.25,3
60389887,-110.801,44.733,5.55,1.14,3
60389892,-110.803,44.732,7.0,1.82,6
60389897,-110.802,44.731,9.75,1.64,6
60389912,-110.808,44.735,7.81,0.85,3
60389922,-110.808,44.737,6.94,1.63,4
60389932,-110.802,44.733,7.01,1.48,3
60390002,-111.163,44.781,13.5,0.95,3
60390232,-110.803,44.746,8.81,1.21,4
60390242,-110.796,44.751,9.89,1.02,4
60391042,-111.168,44.739,9.69,0.47,2
60391227,-110.806,44.732,7.02,1.91,8
60391242,-110.796,44.737,6.98,1.66,3
60391252,-110.798,44.739,8.37,1.74,3
60391257,-110.796,44.747,10.41,1.12,4
60391262,-110.806,44.737,7.14,1.65,4
60391272,-110.802,44.736,6.35,2.02,4
60391282,-110.791,44.744,7.34,1.23,5
60391287,-110.786,44.749,10.21,1.62,5
60391302,-110.803,44.747,7.84,1.19,3
60391312,-110.801,44.731,9.43,2.28,10
60391317,-110.801,44.747,9.53,1.23,4
60391322,-110.801,44.744,8.07,1.63,5
60391327,-110.803,44.74,8.05,2.15,5
60391337,-110.791,44.751,10.33,1.72,6
60391342,-110.805,44.755,9.17,0.81,3
60391377,-110.799,44.728,11.56,3.13,13
60391382,-110.803,44.729,10.88,2.35,4
60391387,-110.798,44.746,9.87,1.04,4
60391392,-110.789,44.747,10.06,0.7,3
60391397,-110.801,44.745,8.73,0.65,3
60391402,-110.8,44.747,10.4,0.86,3
60391417,-110.804,44.75,9.93,0.97,3
60391427,-110.802,44.744,7.43,1.21,4
60391447,-110.804,44.75,8.08,1.19,4
60391452,-110.799,44.747,9.75,0.72,3
60391457,-110.805,44.742,6.8,1.72,5
60391462,-110.808,44.738,9.26,2.23,11
60391477,-110.802,44.744,7.77,2.12,7
60391482,-110.798,44.741,7.44,0.99,4
60391487,-110.8,44.737,6.84,1.79,5
60391492,-110.804,44.742,6.49,1.66,5
60391507,-110.803,44.744,7.01,1.05,4
60391522,-110.798,44.749,10.05,1.43,3
60391537,-110.805,44.741,6.89,0.6,3
60391642,-110.808,44.745,7.22,1.27,4
60391697,-110.802,44.735,6.97,1.7,5
60391702,-110.804,44.737,7.18,0.87,4
60391712,-110.805,44.738,6.69,0.91,3
60391732,-110.805,44.739,7.3,0.44,2
60391852,-110.801,44.741,7.84,1.18,4
60391872,-110.795,44.74,6.7,1.6,3
60391892,-110.797,44.736,5.78,1.39,3
60392217,-110.796,44.742,8.74,1.3,4
60392252,-110.797,44.739,6.31,0.59,3
60392277,-110.805,44.737,6.83,1.4,5
60392312,-110.748,44.679,10.3,1.2,4
60392577,-110.796,44.742,8.04,0.72,2
60392772,-111.298,44.809,13.38,0.91,3
60392787,-110.974,44.808,6.19,0.55,4
60393137,-110.781,44.834,5.67,0.99,3
60393452,-110.781,44.841,12.77,2.85,12
60393462,-110.873,44.723,5.79,1.31,4
60393887,-110.951,44.752,6.98,1.01,4
60394352,-111.107,44.738,13.93,0.5,3
60394387,-110.873,44.726,6.54,1.07,3
60394607,-111.163,44.735,14.31,2.15,8
60394992,-110.942,44.753,10.19,1.19,5
60395057,-110.978,44.805,7.13,1.09,5
60395062,-110.858,44.429,3.78,0.91,3
60395097,-111.027,44.525,18.24,1.53,6
60395242,-111.121,44.756,12.94,0.83,3
