Evid,Date,Time,EqLat,EqLon,EqDep,EqML,EqMC,N,Dmin,ErrZ,ErrR,Net,Sta,Cmp,SLat,SLon,SElev,Repi,Rhyp,SML,Corr,AmpE,UnE,PerE,SnrE,AmpN,UnN,PerN,SnrN
50366465,2008-10-05,21:12:35.83,44.743,-110.851,5.07,2.31,2.02,3,5,0.7,0.3,WY,YUF,HHN,44.7126,-110.5117,2.394,27.1,28.1091,2.13,0,2.28627,mm,nan,nan,4.49775,mm,nan,nan
50367200,2008-10-19,09:52:40.97,44.361,-110.317,6.87,2.03,2.16,3,4,1.0,0.6,US,LKWY,BHN,44.5652,-110.4,2.424,23.7,25.4572,2.09,.06,2.90999,mm,nan,nan,2.44297,mm,nan,nan
50367200,2008-10-19,09:52:40.97,44.361,-110.317,6.87,2.03,2.16,3,4,1.0,0.6,WY,YFT,HHN,44.45133,-110.83583,2.292,42.5,43.4763,2.29,.2,.74735,mm,nan,nan,.82073,mm,nan,nan
50367200,2008-10-19,09:52:40.97,44.361,-110.317,6.87,2.03,2.16,3,4,1.0,0.6,WY,YMR,HHN,44.66867,-110.965,2.149,61.8,62.4546,1.71,-.38,.38214,mm,nan,nan,.3915,mm,nan,nan
50367200,2008-10-19,09:52:40.97,44.361,-110.317,6.87,2.03,2.16,3,4,1.0,0.6,WY,YNR,HHN,44.7155,-110.67917,2.336,48.8,49.6608,1.8,0,.28823,mm,nan,nan,.34788,mm,nan,nan
50367200,2008-10-19,09:52:40.97,44.361,-110.317,6.87,2.03,2.16,3,4,1.0,0.6,WY,YUF,HHN,44.7126,-110.5117,2.394,42.1,43.1072,1.69,0,.39975,mm,nan,nan,.38074,mm,nan,nan
50368140,2008-10-30,01:41:29.59,44.794,-110.997,8.23,2.22,2.15,5,4,0.5,0.4,US,BOZ,BHN,45.59697,-111.62967,1.589,102.1,102.571,2.31,.17,.30358,mm,nan,nan,.25328,mm,nan,nan
50368140,2008-10-30,01:41:29.59,44.794,-110.997,8.23,2.22,2.15,5,4,0.5,0.4,MB,BUT,ELN,46.010834,-112.55666,1.758,182.2,182.474,2.57,-.23,.50238,mm,nan,nan,.50238,mm,nan,nan
50368140,2008-10-30,01:41:29.59,44.794,-110.997,8.23,2.22,2.15,5,4,0.5,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,53.8,54.8448,2.11,.06,.4632,mm,nan,nan,.44259,mm,nan,nan
50368140,2008-10-30,01:41:29.59,44.794,-110.997,8.23,2.22,2.15,5,4,0.5,0.4,WY,YFT,HHN,44.45133,-110.83583,2.292,40.2,41.5542,2.11,.2,.5732,mm,nan,nan,.71108,mm,nan,nan
50368140,2008-10-30,01:41:29.59,44.794,-110.997,8.23,2.22,2.15,5,4,0.5,0.4,WY,YHB,HHN,44.7508,-111.1962,2.167,16.5,19.5025,2.45,0,10.1376,mm,nan,nan,18.1266,mm,nan,nan
50368140,2008-10-30,01:41:29.59,44.794,-110.997,8.23,2.22,2.15,5,4,0.5,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,14.2,17.5887,1.99,-.38,10.9222,mm,nan,nan,12.7871,mm,nan,nan
50368140,2008-10-30,01:41:29.59,44.794,-110.997,8.23,2.22,2.15,5,4,0.5,0.4,WY,YNR,HHN,44.7155,-110.67917,2.336,26.7,28.7146,2.28,0,6.8928,mm,nan,nan,2.59996,mm,nan,nan
50368140,2008-10-30,01:41:29.59,44.794,-110.997,8.23,2.22,2.15,5,4,0.5,0.4,WY,YUF,HHN,44.7126,-110.5117,2.394,39.5,40.9038,2.26,0,1.6916,mm,nan,nan,1.20889,mm,nan,nan
50368390,2008-11-02,11:07:02.21,44.109,-110.548,7.75,2.23,1.84,2,12,1.1,0.6,US,LKWY,BHN,44.5652,-110.4,2.424,52.1,53.0841,2.33,.06,.93023,mm,nan,nan,.94942,mm,nan,nan
50368390,2008-11-02,11:07:02.21,44.109,-110.548,7.75,2.23,1.84,2,12,1.1,0.6,WY,YFT,HHN,44.45133,-110.83583,2.292,44.5,45.619,2.12,.2,.45515,mm,nan,nan,.58873,mm,nan,nan
50368415,2008-11-02,19:23:53.35,44.736,-110.543,5.06,1.72,2.00,3,4,0.9,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,22.2,23.4276,1.58,.06,1.25936,mm,nan,nan,1.3918,mm,nan,nan
50368415,2008-11-02,19:23:53.35,44.736,-110.543,5.06,1.72,2.00,3,4,0.9,0.5,WY,YFT,HHN,44.45133,-110.83583,2.292,39.3,39.9818,2.01,.2,.5131,mm,nan,nan,.51285,mm,nan,nan
50368415,2008-11-02,19:23:53.35,44.736,-110.543,5.06,1.72,2.00,3,4,0.9,0.5,WY,YHB,HHN,44.7508,-111.1962,2.167,51.7,52.2027,1.83,0,.28599,mm,nan,nan,.39861,mm,nan,nan
50368415,2008-11-02,19:23:53.35,44.736,-110.543,5.06,1.72,2.00,3,4,0.9,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,34.2,34.9515,1.58,-.38,.85398,mm,nan,nan,.96513,mm,nan,nan
50368415,2008-11-02,19:23:53.35,44.736,-110.543,5.06,1.72,2.00,3,4,0.9,0.5,WY,YNR,HHN,44.7155,-110.67917,2.336,11,13.2552,2.47,0,21.5677,mm,nan,nan,16.1262,mm,nan,nan
50368415,2008-11-02,19:23:53.35,44.736,-110.543,5.06,1.72,2.00,3,4,0.9,0.5,WY,YUF,HHN,44.7126,-110.5117,2.394,3.6,8.27781,2.68,0,37.2605,mm,nan,nan,39.6478,mm,nan,nan
50368600,2008-11-04,23:06:34.97,44.090,-110.497,7.64,1.73,1.88,2,16,1.1,0.5,WY,YFT,HHN,44.45133,-110.83583,2.292,48.4,49.4085,1.97,.2,.32385,mm,nan,nan,.27131,mm,nan,nan
50368600,2008-11-04,23:06:34.97,44.090,-110.497,7.64,1.73,1.88,2,16,1.1,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,74.3,74.9421,1.48,-.38,.17295,mm,nan,nan,.23268,mm,nan,nan
50368600,2008-11-04,23:06:34.97,44.090,-110.497,7.64,1.73,1.88,2,16,1.1,0.5,WY,YNR,HHN,44.7155,-110.67917,2.336,71,71.6974,1.61,0,.14181,mm,nan,nan,.11777,mm,nan,nan
50368800,2008-11-07,20:04:53.96,44.650,-110.670,5.11,2.08,1.91,3,7,0.5,0.9,US,LKWY,BHN,44.5652,-110.4,2.424,23.4,24.5829,2.36,.06,4.81513,mm,nan,nan,5.23285,mm,nan,nan
50368800,2008-11-07,20:04:53.96,44.650,-110.670,5.11,2.08,1.91,3,7,0.5,0.9,WY,YFT,HHN,44.45133,-110.83583,2.292,25.7,26.7447,2.14,.2,2.32947,mm,nan,nan,2.07986,mm,nan,nan
50368800,2008-11-07,20:04:53.96,44.650,-110.670,5.11,2.08,1.91,3,7,0.5,0.9,WY,YHB,HHN,44.7508,-111.1962,2.167,43.2,43.8086,2.19,0,.9315,mm,nan,nan,1.02384,mm,nan,nan
50368800,2008-11-07,20:04:53.96,44.650,-110.670,5.11,2.08,1.91,3,7,0.5,0.9,WY,YMR,HHN,44.66867,-110.965,2.149,23.5,24.5956,1.74,-.38,3.65158,mm,nan,nan,3.00478,mm,nan,nan
50368800,2008-11-07,20:04:53.96,44.650,-110.670,5.11,2.08,1.91,3,7,0.5,0.9,WY,YNR,HHN,44.7155,-110.67917,2.336,7.3,10.4275,2.05,0,8.74988,mm,nan,nan,9.04031,mm,nan,nan
50368800,2008-11-07,20:04:53.96,44.650,-110.670,5.11,2.08,1.91,3,7,0.5,0.9,WY,YUF,HHN,44.7126,-110.5117,2.394,14.4,16.2379,2.51,0,16.9202,mm,nan,nan,15.6543,mm,nan,nan
50369880,2008-11-23,06:41:03.67,44.109,-110.533,8.20,2.70,2.42,5,14,0.6,0.4,US,BOZ,BHN,45.59697,-111.62967,1.589,186.7,186.956,2.71,.17,.28539,mm,nan,nan,.14925,mm,nan,nan
50369880,2008-11-23,06:41:03.67,44.109,-110.533,8.20,2.70,2.42,5,14,0.6,0.4,MB,BUT,ELN,46.010834,-112.55666,1.758,264.8,264.987,2.57,-.23,.2,mm,nan,nan,.2,mm,nan,nan
50369880,2008-11-23,06:41:03.67,44.109,-110.533,8.20,2.70,2.42,5,14,0.6,0.4,US,LKWY,BHN,44.5652,-110.4,2.424,51.8,52.8783,2.88,.06,3.59803,mm,nan,nan,3.00855,mm,nan,nan
50369880,2008-11-23,06:41:03.67,44.109,-110.533,8.20,2.70,2.42,5,14,0.6,0.4,WY,YFT,HHN,44.45133,-110.83583,2.292,45.1,46.3043,2.96,.2,3.5177,mm,nan,nan,3.76495,mm,nan,nan
50369880,2008-11-23,06:41:03.67,44.109,-110.533,8.20,2.70,2.42,5,14,0.6,0.4,WY,YHB,HHN,44.7508,-111.1962,2.167,88.8,89.4031,2.4,0,.31574,mm,nan,nan,.68772,mm,nan,nan
50369880,2008-11-23,06:41:03.67,44.109,-110.533,8.20,2.70,2.42,5,14,0.6,0.4,WY,YMR,HHN,44.66867,-110.965,2.149,71.1,71.8492,2.36,-.38,1.68739,mm,nan,nan,1.80625,mm,nan,nan
50369880,2008-11-23,06:41:03.67,44.109,-110.533,8.20,2.70,2.42,5,14,0.6,0.4,WY,YNR,HHN,44.7155,-110.67917,2.336,68.4,69.2067,2.35,0,.79333,mm,nan,nan,.63766,mm,nan,nan
50369880,2008-11-23,06:41:03.67,44.109,-110.533,8.20,2.70,2.42,5,14,0.6,0.4,WY,YUF,HHN,44.7126,-110.5117,2.394,67.1,67.9312,2.43,0,.71357,mm,nan,nan,.99841,mm,nan,nan
50369915,2008-11-23,07:11:05.58,44.105,-110.529,7.45,2.30,2.31,4,14,1.1,0.5,US,BW06,BHN,42.7667,-109.5583,2.224,168.2,168.478,2,-.15,.14363,mm,nan,nan,.08341,mm,nan,nan
50369915,2008-11-23,07:11:05.58,44.105,-110.529,7.45,2.30,2.31,4,14,1.1,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,52.1,53.0274,2.61,.06,2.017,mm,nan,nan,1.5835,mm,nan,nan
50369915,2008-11-23,07:11:05.58,44.105,-110.529,7.45,2.30,2.31,4,14,1.1,0.5,WY,YFT,HHN,44.45133,-110.83583,2.292,45.6,46.629,2.69,.2,1.82731,mm,nan,nan,2.05337,mm,nan,nan
50369915,2008-11-23,07:11:05.58,44.105,-110.529,7.45,2.30,2.31,4,14,1.1,0.5,WY,YMR,HHN,44.66867,-110.965,2.149,71.6,72.2406,1.91,-.38,.61294,mm,nan,nan,.6325,mm,nan,nan
50369915,2008-11-23,07:11:05.58,44.105,-110.529,7.45,2.30,2.31,4,14,1.1,0.5,WY,YNR,HHN,44.7155,-110.67917,2.336,68.8,69.4925,2.08,0,.38829,mm,nan,nan,.36852,mm,nan,nan
50369915,2008-11-23,07:11:05.58,44.105,-110.529,7.45,2.30,2.31,4,14,1.1,0.5,WY,YUF,HHN,44.7126,-110.5117,2.394,67.5,68.214,2.14,0,.44762,mm,nan,nan,.42643,mm,nan,nan
50370035,2008-11-23,22:10:27.05,44.104,-110.531,7.33,2.59,2.60,6,14,0.9,0.5,US,BOZ,BHN,45.59697,-111.62967,1.589,187.3,187.512,2.66,.17,.27958,mm,nan,nan,.11107,mm,nan,nan
50370035,2008-11-23,22:10:27.05,44.104,-110.531,7.33,2.59,2.60,6,14,0.9,0.5,MB,BUT,ELN,46.010834,-112.55666,1.758,265.3,265.456,2.67,-.23,.2,mm,nan,nan,.2,mm,nan,nan
50370035,2008-11-23,22:10:27.05,44.104,-110.531,7.33,2.59,2.60,6,14,0.9,0.5,US,BW06,BHN,42.7667,-109.5583,2.224,168.2,168.471,2.12,-.15,.18207,mm,nan,nan,.1143,mm,nan,nan
50370035,2008-11-23,22:10:27.05,44.104,-110.531,7.33,2.59,2.60,6,14,0.9,0.5,US,LKWY,BHN,44.5652,-110.4,2.424,52.3,53.2018,2.88,.06,3.33921,mm,nan,nan,3.31195,mm,nan,nan
50370035,2008-11-23,22:10:27.05,44.104,-110.531,7.33,2.59,2.60,6,14,0.9,0.5,WY,YFT,HHN,44.45133,-110.83583,2.292,45.6,46.6041,2.92,.2,2.95769,mm,nan,nan,3.70902,mm,nan,nan
50370035,2008-11-23,22:10:27.05,44.104,-110.531,7.33,2.59,2.60,6,14,0.9,0.5,WY,YHB,HHN,44.7508,-111.1962,2.167,89.3,89.8036,2.3,0,.28229,mm,nan,nan,.51269,mm,nan,nan
